user_male,friends_male,friends_female
91223,0,4
91224,10,40
91225,0,1
91226,0,20
91227,0,8
91228,0,100
91229,2,128
91230,7,12
91231,1,8
91232,0,47
91235,25,30
91236,0,4
91241,65,68
91242,11,22
91244,1,44
91246,30,31
91247,6,7
91249,6,30
91250,12,9
91255,22,19
91256,22,22
91258,23,17
91260,22,15
91261,32,77
91263,21,24
91268,60,193
91269,52,169
91280,11,138
91281,54,125
91283,16,19
91286,0,1
91289,8,21
91291,11,11
91292,45,1
91293,5,0
91294,9,15
91295,5,10
91296,2,10
91297,21,37
91299,2,11
91300,36,112
91301,2,24
91302,2,13
91309,1,43
91310,20,33
91311,9,13
91313,6,24
91314,29,42
91316,10,13
91317,7,4
91318,2,121
91319,0,6
91320,1,14
91321,0,162
91322,2,52
91325,29,43
91326,1,61
91327,1,8
91328,1,17
91329,7,18
91330,28,12
91338,0,3
91340,8,7
91342,6,0
91346,16,9
91351,30,22
91352,12,38
91354,17,13
91356,24,18
91358,3,22
91361,0,17
91363,0,34
91364,0,5
91365,3,14
91366,10,66
91367,21,52
91368,6,6
91369,35,20
91371,8,26
91374,14,9
91375,19,2
91377,17,22
91384,1,0
91387,20,12
91396,16,5
91397,4,8
91401,18,49
91402,29,22
91404,23,21
91406,82,39
91408,29,44
91410,22,15
91411,5,2
91413,25,5
91414,3,14
91415,52,54
91417,7,5
91421,10,20
91424,13,21
91425,1,55
91427,4,4
91428,7,51
91429,0,1
91430,0,1
91431,3,226
91433,12,13
91434,13,18
91442,12,25
91443,9,9
91444,21,54
91445,21,33
91447,8,1
91448,7,16
91451,29,39
91453,22,80
91454,12,22
91456,13,12
91457,21,44
91459,10,16
91462,10,34
91465,4,2
91466,21,7
91467,38,32
91469,11,10
91470,19,3
91471,4,1
91472,6,13
91474,43,43
91478,39,36
91481,14,7
91483,24,56
91484,22,11
91485,0,10
91488,22,15
91490,93,70
91491,28,39
91492,7,10
91495,15,13
91496,21,8
91497,6,104
91498,23,28
91499,0,12
91500,34,58
91501,4,19
91503,0,12
91504,10,35
91505,1,10
91506,0,2
91507,15,17
91508,10,18
91509,3,0
91511,13,15
91513,0,16
91514,4,12
91516,1,3
91519,10,55
91521,7,87
91522,4,5
91523,2,80
91524,0,132
91525,12,37
91527,20,40
91528,5,10
91529,24,26
91531,69,81
91532,37,40
91538,16,6
91539,24,88
91540,22,11
91542,3,7
91543,8,35
91550,3,3
91553,1,7
91554,3,7
91556,14,14
91557,32,25
91561,26,37
91563,6,19
91565,0,3
91566,4,9
91567,0,2
91568,9,6
91569,11,19
91570,11,18
91571,29,40
91572,1,6
91573,14,12
91575,1,7
91576,6,5
91577,20,56
91578,26,47
91579,16,27
91580,19,16
91591,14,12
91595,13,10
91596,4,8
91601,66,68
91605,17,11
91606,14,8
91607,3,21
91609,3,34
91611,13,11
91612,7,1
91614,19,34
91615,2,1
91616,51,82
91620,12,18
91626,1,10
91634,10,9
91635,21,11
91636,49,67
91637,16,43
91640,4,7
91643,10,32
91645,11,31
91646,4,18
91649,0,10
91650,12,9
91658,16,11
91661,18,11
91676,2,50
91680,14,21
91687,18,225
91688,35,28
91692,14,46
91693,32,67
91694,24,63
91699,30,27
91702,8,12
91705,22,25
91706,20,7
91709,10,3
91710,15,8
91713,15,14
91714,11,8
91716,70,78
91717,175,237
91721,30,31
91722,42,79
91724,34,18
91726,63,100
91727,38,82
91728,43,61
91729,6,4
91731,16,6
91732,5,5
91733,11,35
91737,20,51
91738,26,38
91739,22,43
91743,5,24
91744,3,2
91745,0,16
91746,3,7
91747,0,7
91748,10,45
91749,3,14
91750,0,5
91751,0,51
91752,2,23
91755,0,1
91756,0,1
91757,16,18
91758,5,7
91759,9,11
91760,0,1
91768,6,40
91769,24,96
91770,0,4
91771,12,9
91772,42,110
91775,80,82
91776,88,121
91780,39,36
91782,45,45
91783,76,71
91784,53,18
91787,7,19
91788,4,37
91799,45,42
91805,33,45
91808,22,5
91810,22,16
91812,11,4
91814,29,17
91816,52,52
91817,8,12
91818,20,44
91820,13,36
91821,81,40
91822,27,13
91825,17,2
91826,54,40
91828,36,24
91831,55,41
91836,33,14
91838,21,33
91842,15,3
91844,4,0
91847,11,22
91850,3,8
91851,68,52
91852,9,10
91853,4,6
91863,0,5
91866,49,79
91869,1,22
91871,9,15
91872,5,30
91874,20,39
91875,22,53
91876,1,6
91877,42,58
91878,1,17
91879,0,1
91880,0,1
91881,0,4
91882,14,19
91883,1,1
91884,26,31
91886,7,7
91887,19,40
91889,0,13
91890,10,15
91891,34,35
91892,3,11
91895,1,24
91896,46,31
91897,16,42
91898,17,28
91899,0,4
91900,38,39
91903,21,18
91905,121,94
91910,6,19
91911,28,34
91918,48,44
91926,19,26
91927,81,81
91928,1,137
91929,16,28
91930,12,130
91931,13,20
91932,0,4
91933,23,109
91945,11,13
91946,0,13
91947,9,11
91949,10,39
91950,28,28
91951,18,32
91952,25,39
91953,13,6
91954,60,86
91956,19,11
91957,10,12
91958,2,34
91959,49,81
91960,0,22
91961,69,32
91962,22,17
91963,5,17
91964,17,13
91966,15,46
91967,30,14
91968,6,5
91969,25,51
91971,1,0
91973,6,3
91978,12,11
91981,5,2
91982,4,16
91983,30,22
91985,10,21
91989,7,40
91991,24,36
91995,4,2
91997,23,22
91999,79,16
92001,33,20
92002,7,23
92010,24,13
92013,6,2
92014,7,2
92032,4,3
92035,27,35
92036,27,32
92037,16,13
92038,15,26
92039,47,57
92040,19,24
92041,7,33
92042,40,75
92043,40,54
92044,13,37
92045,25,20
92046,56,51
92049,2,23
92050,25,19
92052,14,24
92054,13,9
92055,15,31
92057,14,17
92060,10,2
92063,5,4
92068,15,6
92069,19,31
92071,32,27
92072,10,49
92076,39,32
92077,15,15
92079,13,13
92082,21,15
92083,25,29
92088,49,40
92089,10,3
92092,58,72
92096,14,1
92097,1,5
92099,2,4
92109,6,22
92110,32,19
92122,1,0
92123,15,45
92130,9,22
92132,6,8
92135,13,173
92136,12,6
92137,0,34
92140,10,18
92141,7,7
92144,19,42
92146,29,35
92152,3,2
92154,19,9
92156,3,2
92158,7,3
92159,31,37
92162,23,10
92163,17,49
92164,9,9
92166,19,51
92168,59,64
92170,11,12
92173,13,3
92174,19,23
92175,31,42
92176,29,39
92178,5,17
92179,30,82
92180,48,70
92182,42,78
92186,15,36
92187,15,29
92189,41,40
92190,11,26
92196,19,22
92209,0,2
92211,8,15
92212,29,30
92213,12,6
92214,9,11
92215,15,2
92216,2,2
92217,60,103
92218,2,9
92220,0,258
92221,2,10
92222,46,43
92223,0,62
92224,22,64
92228,10,7
92230,3,13
92231,7,9
92232,1,4
92233,15,29
92234,5,128
92235,0,1
92238,8,514
92239,9,39
92240,15,22
92241,3,2
92242,29,77
92243,15,26
92244,3,31
92245,13,26
92246,17,40
92247,38,68
92248,15,41
92249,12,21
92250,24,35
92251,15,9
92252,23,7
92253,72,108
92258,1,57
92260,1,38
92262,17,22
92263,16,17
92264,3,7
92265,6,6
92266,47,38
92268,5,2
92271,4,14
92273,24,40
92277,22,18
92284,14,5
92289,25,39
92290,13,77
92293,54,79
92294,17,12
92295,28,37
92296,68,81
92298,29,39
92299,13,9
92301,66,61
92304,9,12
92306,43,80
92307,19,25
92308,35,23
92309,11,12
92314,0,2
92316,10,21
92317,0,13
92321,35,17
92324,11,9
92325,1,7
92327,35,71
92328,29,24
92331,8,4
92332,40,35
92334,6,4
92335,7,7
92337,17,11
92338,7,5
92339,30,73
92340,0,6
92341,8,13
92342,22,29
92343,15,23
92344,25,10
92345,35,39
92346,20,21
92347,61,29
92352,29,26
92365,18,52
92366,2,89
92367,70,32
92371,12,8
92380,4,79
92388,18,56
92394,30,101
92398,6,4
92399,22,25
92404,4,3
92406,27,48
92407,13,61
92408,48,57
92409,21,28
92410,16,32
92411,17,1
92412,17,23
92413,24,30
92415,12,20
92418,48,61
92419,5,5
92420,27,17
92421,32,17
92423,3,12
92424,55,33
92425,5,19
92426,82,37
92427,52,55
92429,22,43
92430,4,4
92434,21,37
92435,13,38
92437,20,32
92438,27,20
92439,41,35
92442,11,7
92443,47,41
92447,15,31
92449,6,10
92451,35,40
92452,38,13
92453,21,12
92454,15,7
92455,10,21
92461,61,80
92467,16,24
92469,1,12
92471,13,14
92472,31,50
92475,51,32
92477,4,10
92478,9,5
92479,13,38
92480,7,17
92481,19,14
92488,27,26
92489,6,3
92492,22,15
92495,2,7
92497,1,5
92498,9,10
92500,27,25
92501,22,1
92504,14,11
92506,17,24
92507,50,12
92508,17,22
92509,24,22
92510,49,69
92511,38,50
92512,18,38
92513,12,25
92514,14,22
92515,21,47
92516,3,10
92517,19,22
92518,39,56
92519,15,16
92521,26,14
92522,34,23
92523,33,14
92527,16,38
92528,38,32
92529,39,23
92531,4,11
92532,99,85
92533,28,10
92535,22,36
92538,51,62
92539,15,59
92541,17,4
92542,13,21
92545,75,67
92548,13,76
92551,85,169
92552,16,25
92553,25,27
92555,13,6
92556,10,2
92557,11,7
92558,32,9
92559,19,7
92561,54,32
92562,26,37
92565,9,15
92569,6,7
92572,7,41
92573,23,24
92574,50,51
92582,21,32
92585,19,31
92586,23,20
92587,8,21
92628,9,15
92629,16,23
92632,25,5
92634,6,0
92635,24,17
92636,29,17
92640,20,14
92641,13,8
92642,46,47
92643,44,35
92644,10,17
92649,16,12
92651,10,6
92657,33,79
92658,4,7
92659,14,11
92661,39,14
92664,48,43
92666,26,7
92680,8,24
92685,3,4
92702,1,40
92703,0,15
92704,6,10
92705,11,4
92706,17,22
92707,1,6
92708,2,3
92709,25,52
92711,0,2
92712,10,8
92713,30,41
92714,5,1
92720,22,20
92722,16,21
92723,21,16
92726,15,56
92728,19,20
92729,2,0
92730,0,4
92748,13,3
92750,12,9
92751,10,15
92752,13,5
92753,8,5
92755,4,2
92761,24,25
92762,71,21
92764,18,6
92767,54,27
92769,13,3
92770,8,11
92771,15,14
92774,9,2
92776,20,25
92777,18,10
92778,32,10
92783,19,80
92798,25,22
92799,8,4
92804,23,7
92807,20,10
92808,37,6
92816,6,11
92817,36,74
92821,5,14
92822,26,146
92823,4,31
92827,14,38
92829,3,1
92830,9,4
92831,0,2
92838,32,15
92840,12,24
92841,0,2
92843,1,0
92845,4,19
92849,23,1
92851,4,21
92857,15,22
92858,15,15
92865,24,60
92889,3,5
92890,35,92
92891,1,0
92892,121,63
92894,24,17
92895,12,38
92896,47,22
92898,16,38
92899,8,1
92901,38,35
92902,16,12
92903,1,15
92905,3,17
92906,7,6
92907,21,10
92908,5,10
92909,19,24
92910,13,0
92911,7,15
92912,31,32
92913,39,30
92916,33,30
92921,7,17
92922,17,10
92925,27,41
92929,49,35
92934,44,45
92935,9,12
92936,14,19
92939,39,16
92943,24,37
92944,11,17
92945,3,4
92947,14,6
92951,13,18
92954,10,37
92955,11,38
92960,7,53
92961,30,41
92963,0,2
92964,4,3
92967,33,69
92968,13,16
92970,20,5
92977,27,41
92980,41,33
92982,11,27
92983,25,26
92987,0,12
92989,10,5
92990,5,3
92991,12,30
92992,33,56
92993,13,8
92994,6,6
92995,0,9
92996,8,25
92997,0,37
92998,0,2
93000,4,3
93003,18,29
93006,0,1
93008,21,69
93009,5,14
93010,13,23
93012,13,19
93013,20,11
93014,16,18
93015,41,36
93021,30,13
93025,11,2
93028,1,13
93029,2,24
93030,0,68
93031,2,76
93032,0,9
93033,0,8
93035,30,17
93037,68,53
93040,19,18
93043,16,34
93046,15,23
93052,13,14
93053,33,13
93054,15,8
93068,20,10
93071,6,17
93073,9,12
93074,16,7
93075,22,14
93076,6,5
93080,20,67
93082,40,45
93083,43,44
93084,9,16
93087,17,14
93091,8,3
93098,7,27
93100,19,15
93102,11,24
93103,0,4
93104,62,71
93110,0,34
93111,0,24
93112,0,96
93113,1,28
93114,1,89
93115,0,16
93119,15,11
93120,22,5
93121,18,9
93122,21,12
93125,36,33
93127,22,3
93130,13,3
93131,129,172
93132,14,22
93133,11,1
93134,24,5
93135,68,37
93136,45,9
93137,17,39
93139,7,7
93141,14,8
93142,3,27
93143,31,20
93145,29,18
93147,55,34
93149,27,10
93150,19,70
93151,12,5
93153,34,46
93155,18,30
93161,62,50
93162,42,26
93163,13,5
93164,10,27
93166,45,71
93169,3,12
93170,14,28
93173,10,16
93182,36,53
93187,13,6
93188,8,7
93194,16,41
93200,19,6
93202,65,72
93203,23,18
93206,39,24
93207,27,36
93209,6,6
93211,6,15
93212,15,7
93213,19,11
93219,10,10
93222,19,4
93229,36,14
93230,18,29
93231,16,20
93233,13,10
93234,15,17
93235,13,18
93236,12,43
93238,21,25
93239,13,13
93240,5,32
93241,6,15
93243,8,11
93244,6,20
93245,27,48
93247,16,13
93248,21,30
93249,31,36
93252,0,3
93255,42,17
93256,10,62
93257,37,151
93262,5,14
93269,16,8
93273,24,8
93275,6,11
93277,9,14
93278,38,15
93279,3,16
93281,26,19
93284,58,25
93285,10,7
93287,11,28
93291,11,63
93292,19,3
93293,17,5
93294,31,58
93295,14,3
93302,3,5
93305,45,7
93307,28,29
93317,13,25
93318,27,49
93320,1,1
93325,26,19
93326,3,38
93331,37,125
93333,11,4
93334,43,39
93338,43,36
93340,32,25
93342,14,9
93345,21,26
93346,4,8
93349,6,13
93350,5,5
93351,1,4
93352,363,0
93355,12,21
93358,41,106
93361,6,2
93363,10,30
93377,46,21
93378,7,16
93379,52,91
93381,18,36
93382,26,5
93383,51,66
93388,4,0
93390,35,71
93396,4,18
93397,0,4
93399,29,17
93400,10,20
93402,7,16
93406,24,26
93409,14,44
93410,11,16
93411,22,108
93413,16,17
93414,47,34
93416,11,4
93417,19,44
93419,4,6
93420,23,17
93422,7,37
93423,12,33
93425,28,18
93427,8,10
93428,20,13
93434,9,6
93435,14,5
93437,5,0
93439,10,11
93456,23,267
93457,0,371
93458,13,194
93459,2,9
93460,5,21
93461,40,71
93462,9,20
93464,15,21
93465,19,20
93467,9,17
93469,7,2
93472,58,40
93473,15,16
93476,26,25
93477,62,72
93478,19,68
93479,7,43
93480,20,15
93481,15,9
93482,9,18
93483,6,12
93485,13,33
93486,37,49
93487,44,41
93494,21,15
93499,15,10
93500,3,1
93503,10,15
93508,34,32
93511,10,5
93515,23,51
93516,18,34
93525,20,31
93526,15,11
93527,12,25
93528,19,25
93529,10,16
93531,19,17
93533,13,18
93534,14,29
93535,5,10
93536,19,27
93537,12,33
93538,2,25
93539,3,6
93543,6,15
93545,9,4
93546,18,12
93547,9,21
93548,20,36
93549,3,5
93551,9,5
93553,1,0
93554,2,2
93559,1,6
93568,21,21
93570,24,43
93572,12,3
93577,27,50
93579,21,17
93580,32,21
93581,38,75
93584,20,8
93586,14,15
93589,10,11
93590,23,26
93594,9,5
93595,13,25
93598,36,56
93599,17,17
93602,6,41
93603,5,3
93604,22,23
93608,21,26
93609,12,7
93610,12,11
93611,22,51
93612,25,16
93615,24,31
93617,60,67
93618,15,17
93621,14,2
93622,31,10
93624,12,29
93625,62,106
93628,2,4
93629,12,111
93631,8,33
93632,30,108
93633,7,36
93636,2,1
93638,7,61
93640,0,6
93642,18,31
93643,4,934
93644,3,4
93645,10,51
93647,3,4
93648,4,317
93649,10,2
93650,14,34
93651,0,6
93652,9,140
93653,7,77
93656,5,23
93658,20,44
93662,11,19
93663,29,34
93664,5,20
93666,13,10
93667,58,16
93668,11,17
93669,33,49
93670,9,275
93672,5,8
93674,9,9
93676,18,48
93677,13,11
93679,5,24
93683,18,34
93684,11,19
93685,41,26
93688,25,17
93690,31,42
93691,37,28
93692,19,24
93693,1,2
93694,5,10
93696,21,9
93697,11,13
93699,25,31
93700,13,21
93701,7,16
93704,31,28
93705,13,93
93706,10,12
93710,17,20
93712,5,5
93713,18,26
93714,29,39
93718,0,14
93719,14,4
93722,12,6
93723,9,8
93725,1,3
93728,41,20
93729,105,282
93730,18,24
93731,23,14
93733,2,2
93737,11,12
93738,6,4
93740,12,60
93744,19,26
93745,8,6
93746,15,6
93748,29,72
93749,11,26
93751,21,15
93752,11,25
93755,20,28
93756,22,50
93757,18,29
93759,15,4
93760,1,1
93761,7,1
93762,23,37
93763,2,10
93765,32,4
93770,10,9
93771,22,16
93772,22,15
93774,97,59
93776,8,30
93780,23,34
93781,45,100
93782,27,51
93785,61,103
93788,24,21
93790,13,10
93792,22,38
93793,23,29
93794,84,68
93797,40,106
93798,40,185
93799,13,10
93800,15,13
93801,88,90
93802,1,31
93803,44,26
93805,34,47
93806,7,7
93808,7,39
93813,38,59
93815,36,40
93816,29,26
93817,31,38
93819,11,27
93824,37,42
93825,24,53
93830,7,11
93831,2,50
93832,0,12
93833,1,22
93834,17,42
93835,22,4
93836,37,79
93838,19,38
93839,65,14
93840,26,43
93841,28,30
93842,8,11
93843,41,47
93844,31,23
93845,23,33
93846,23,24
93847,3,26
93848,5,3
93849,38,13
93851,28,19
93853,43,9
93854,44,33
93856,18,36
93857,25,37
93858,16,17
93859,26,24
93860,24,53
93861,37,64
93862,17,39
93863,27,66
93864,25,49
93865,30,48
93866,0,45
93867,5,12
93869,39,19
93873,17,16
93874,36,5
93875,8,9
93876,10,9
93877,7,14
93878,13,7
93879,57,21
93883,19,9
93885,30,14
93895,0,3
93896,12,69
93897,22,33
93898,11,5
93899,31,51
93900,31,21
93902,30,30
93903,9,18
93904,12,8
93906,33,28
93907,19,20
93915,9,27
93916,12,18
93919,19,17
93920,14,22
93921,4,10
93922,20,10
93924,0,4
93925,0,11
93926,5,122
93927,6,147
93928,49,47
93929,19,4
93930,0,37
93931,70,55
93932,1,1
93934,0,10
93935,17,504
93937,6,12
93938,18,34
93939,35,87
93944,29,20
93945,8,12
93946,20,73
93949,3,2
93950,10,11
93952,1,1
93955,18,18
93956,22,32
93957,24,27
93959,27,54
93960,13,20
93961,14,8
93962,28,93
93963,36,70
93966,13,22
93970,13,11
93971,42,117
93974,38,81
93976,11,18
93982,17,32
93983,22,27
93988,18,45
93998,0,8
93999,8,141
94000,2,11
94001,4,22
94002,1,6
94003,8,104
94004,24,23
94005,13,9
94006,28,48
94008,0,1
94011,0,5
94013,6,34
94018,4,5
94019,7,12
94021,6,11
94022,1,41
94023,6,80
94024,4,12
94025,7,151
94026,10,50
94030,43,54
94031,8,5
94032,9,15
94033,5,5
94035,26,32
94036,42,82
94037,39,39
94039,29,19
94040,20,21
94041,2,32
94044,8,21
94046,23,31
94047,32,47
94048,43,30
94049,63,42
94050,8,16
94051,15,13
94052,23,54
94053,7,5
94054,10,20
94059,30,24
94062,26,24
94066,2,6
94067,35,44
94069,5,14
94071,33,15
94075,21,24
94076,36,22
94077,9,16
94081,53,30
94087,48,39
94088,31,74
94091,60,28
94092,0,1
94094,6,6
94098,16,30
94099,30,33
94101,6,5
94102,5,10
94103,0,1
94105,11,20
94106,30,65
94107,13,20
94109,6,21
94110,25,17
94113,10,10
94114,11,25
94115,7,2
94117,13,34
94123,7,3
94125,30,16
94126,20,12
94130,15,19
94132,0,11
94133,14,6
94134,20,36
94136,12,15
94140,16,58
94143,173,85
94146,26,30
94149,0,23
94152,10,11
94153,18,32
94155,8,16
94158,0,1
94160,5,19
94167,9,12
94173,12,20
94174,29,63
94176,35,4
94177,12,2
94178,18,13
94179,32,13
94180,19,28
94181,33,11
94182,23,91
94183,18,1
94184,23,63
94185,18,7
94186,13,75
94187,13,34
94188,44,50
94189,28,33
94192,48,25
94193,40,44
94195,2,27
94196,29,32
94197,28,27
94199,11,14
94201,24,49
94202,14,20
94204,2,6
94207,14,34
94209,14,7
94210,35,50
94211,4,4
94212,21,5
94213,16,21
94217,19,5
94218,42,45
94219,41,27
94224,40,36
94226,10,42
94228,5,12
94232,56,43
94238,35,65
94241,21,15
94244,44,20
94245,34,42
94246,30,17
94247,21,33
94248,40,14
94249,13,8
94250,19,63
94251,18,48
94252,6,6
94253,6,13
94255,26,56
94256,23,49
94257,4,30
94258,10,40
94260,15,57
94261,3,11
94262,60,90
94263,6,30
94265,21,19
94267,5,6
94268,55,115
94269,22,23
94270,0,3
94276,20,16
94278,3,16
94282,9,14
94283,20,41
94284,9,15
94285,9,2
94286,29,46
94287,20,56
94291,30,41
94293,24,11
94295,41,43
94296,19,26
94300,92,123
94302,9,12
94303,14,4
94304,2,26
94305,27,28
94307,5,13
94308,34,25
94309,6,16
94310,27,55
94311,21,24
94315,9,1
94316,23,17
94318,11,16
94320,18,17
94322,47,15
94323,22,12
94324,35,16
94325,4,5
94331,13,83
94332,3,12
94334,19,39
94341,42,37
94342,54,67
94343,8,9
94344,0,7
94345,11,79
94347,3,10
94349,39,87
94350,17,22
94351,8,18
94352,20,31
94353,11,53
94354,65,28
94358,21,51
94359,7,12
94360,28,20
94361,2,12
94362,23,17
94363,50,130
94364,8,15
94365,32,39
94366,6,23
94369,17,7
94370,0,1
94372,1,4
94373,13,11
94374,8,12
94375,2,19
94377,1,16
94380,12,15
94382,26,18
94383,19,29
94384,1,2
94388,11,10
94389,8,21
94390,56,65
94391,14,41
94392,20,12
94393,1,21
94394,30,16
94395,19,43
94396,12,13
94405,25,75
94406,22,23
94407,6,31
94408,18,36
94411,3,6
94412,4,3
94413,9,39
94418,43,102
94419,26,39
94422,7,6
94427,28,26
94432,16,16
94433,20,10
94434,32,59
94439,38,24
94440,16,14
94441,5,8
94447,45,22
94449,38,26
94455,8,71
94465,7,32
94466,19,45
94467,0,15
94468,0,3
94469,8,2
94470,14,16
94471,13,11
94472,3,7
94473,22,41
94474,14,26
94480,1,15
94482,27,19
94489,28,28
94492,15,41
94494,19,11
94495,8,35
94496,25,100
94498,10,39
94500,11,28
94504,12,10
94508,25,21
94509,0,1
94511,1,10
94519,18,23
94520,92,159
94521,154,75
94522,3,9
94523,9,14
94524,0,7
94525,21,19
94527,2,4
94528,31,64
94529,17,10
94530,5,19
94531,3,4
94532,5,20
94533,9,19
94535,11,3
94537,9,8
94538,7,11
94539,4,4
94540,18,19
94541,53,31
94543,3,7
94544,15,14
94545,3,4
94548,24,26
94551,0,1
94554,4,13
94555,23,58
94561,2,6
94577,7,4
94578,1,0
94584,23,25
94585,25,12
94587,55,33
94588,16,26
94590,13,2
94594,50,21
94595,7,16
94596,5,2
94597,24,26
94599,70,50
94600,21,31
94602,11,5
94604,18,16
94605,24,22
94607,19,28
94615,19,32
94616,20,25
94617,12,30
94619,1,60
94621,22,170
94622,12,75
94623,6,16
94626,7,10
94630,0,13
94632,19,110
94637,23,7
94638,40,57
94639,14,32
94643,8,11
94646,28,11
94647,7,10
94649,9,0
94650,14,17
94653,26,8
94655,38,35
94657,0,57
94658,19,31
94661,20,15
94662,3,5
94664,4,7
94668,34,38
94669,29,244
